Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,City of Sacramento - City Hall Public Parking Garage,10th St & I St,"Lot I, Levels 2 and 8, Waterfall Building.",Sacramento,CA,95814,,916-264-5011,E,,Public,24 hours daily; pay lot,,,,,4,21,,2 SP Inductive,Non-Networked,,GPS,38.58098,-121.493,2020-01-13,25493,2020-01-21 18:34:38 UTC,LG,,,2004-05-30,,,,,J1772 NEMA1450,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Sutter Galleria Mall - University of California - Davis Extension,2901 K St,Located on the 2nd floor,Sacramento,CA,95816,,916-327-7072,E,,Public,24 hours daily; pay lot; visitor and student use only,,,,,1,2,,,Non-Networked,,200-9,38.57277,-121.467902,2019-05-09,25494,2020-01-21 18:34:38 UTC,P,,,2004-05-30,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
ELEC,North Highlands Library,4235 Antelope Rd,,Antelope,CA,95843,,916-264-2920,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.7042,-121.365,2019-09-09,25497,2020-01-21 18:34:38 UTC,LG,,,2019-08-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,
ELEC,University of California - Davis - Medical Center,4860 Y St,"Located in Parking Structure 2, at 49th St",Sacramento,CA,95817,,800-282-3284,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.552483,-121.4487,2015-01-06,25501,2020-01-21 18:34:38 UTC,P,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,
ELEC,Belle Cooledge Library,5600 S Land Park Dr,,Sacramento,CA,95822,,916-264-2700,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.524403,-121.5112,2019-09-09,25502,2020-01-21 18:34:38 UTC,LG,,,2004-05-30,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,
ELEC,Mosquito Road Park and Ride,Mosquito Rd & Clay St,,Placerville,CA,95667,,530-642-5383,E,,Public,Lot business hours; overnight parking prohibited,,,,,,2,,,Non-Networked,,GPS,38.73323,-120.78962,2019-11-08,25507,2020-01-21 18:34:38 UTC,LG,,,2004-05-30,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,City of Vacaville - Cultural Center,1000 Ulatis Dr,,Vacaville,CA,95687,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.356027,-121.9628,2019-06-06,25511,2020-01-21 18:34:38 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Stars Recreation Center,155 Browns Valley Pkwy,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.36557,-121.967,2019-06-06,25514,2020-01-21 18:34:38 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,
ELEC,City of Vacaville - Regional Transport Center,190 Hickory Ln,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.35172,-121.987,2019-06-06,25515,2020-01-21 18:34:38 UTC,LG,,,2004-06-15,,,,,J1772 TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,
ELEC,Office of Housing & Redevelopment,40 Eldridge Ave,At Morales Ct,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,200-9,38.356907,-122.001886,2019-06-06,25516,2020-01-21 18:34:38 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
ELEC,KUIC Radio - Parking Lot,500 Catherine St,At Davis St,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.355867,-121.9862,2019-06-06,25517,2020-01-21 18:34:38 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Citrus Heights City Hall,6360 Fountain Square Dr,,Citrus Heights,CA,95621,,916-725-2448,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.682605,-121.297614,2019-09-09,25519,2020-02-18 23:19:14 UTC,LG,,,2016-02-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,El Dorado County Government Center,2850 Fairlane Ct,Building C parking lot,Placerville,CA,95667,,530-621-5300,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,38.72799,-120.828,2019-09-09,25522,2020-01-21 18:34:38 UTC,LG,,,2004-05-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,El Dorado Transit Park & Ride,4640 Post St,,El Dorado Hills,CA,95762,,530-642-5383,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.6476,-121.067,2019-09-09,25523,2020-01-21 18:34:38 UTC,LG,,,2012-05-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,CVS Pharmacy,8455 Auburn-Folsom Rd,At Douglas Blvd,Granite Bay,CA,95746,,916-791-1189,E,,Public,8am-10pm,,,,,,1,,,Non-Networked,,GPS,38.74453,-121.17,2019-02-06,25527,2020-01-21 18:34:38 UTC,P,,,1998-06-15,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,Free,,,,,,,,,
ELEC,Carmichael Library,5605 Marconi Ave,At La Vista,Carmichael,CA,95608,,916-264-2700  916-264-2920,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.618066,-121.334337,2019-09-09,25610,2020-02-18 23:20:01 UTC,P,,,2004-07-15,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,
ELEC,Rio Vista City Hall,1 Main St,,Rio Vista,CA,94571,,707-374-6451,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.15485,-121.69,2019-05-09,27302,2020-01-21 18:34:38 UTC,LG,,,2006-08-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Fairfield City Hall,1000 Webster St,,Fairfield,CA,94533,,707-428-7414,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,38.25281,-122.044229,2019-11-08,27328,2020-01-21 18:34:38 UTC,LG,,,2012-08-27,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2019-06-06,27329,2020-01-21 18:34:38 UTC,LG,,,2005-07-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
ELEC,Los Angeles International Airport (LAX) - Lot 1,1 World Way,Central Terminal Area (CTA) - P1,Los Angeles,CA,90045,,310-646-2911,E,,Public,24 hours daily; pay lot,,,,,,20,,,Non-Networked,,GPS,33.944761,-118.399767,2019-09-09,28007,2020-01-21 18:34:38 UTC,LG,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
ELEC,SAN JOSE,44 S 4th St,"4TH SAN FER 1; Garage level 2
4TH SAN FER 2; Garage level 2
4TH SAN FER 3; Garage level 2
4TH SAN FER 4; Garage Level 2
4TH SAN FER 5; Garage level 2
4TH SAN FER 6; Garage level 2",San Jose,CA,95112,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.33695,-121.886159,2020-02-14,28844,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on time of day. $0.2 per kWh, $1.25 per session from 9:30 PM to 8:30 AM",,,,,,,,,
ELEC,City of Ukiah - Public Parking Lot,N Oak St & W Standley St,Located in the City parking lot on the west side of N. Oak St. just south of W. Standley St.,Ukiah,CA,95482,,707-467-5711,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,39.15,-123.2091,2019-05-09,33544,2020-01-21 18:34:38 UTC,LG,,,2008-11-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Nut Tree Village,1651 E Monte Vista Ave,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,1,1,,1 SP Inductive,Non-Networked,,200-9,38.368755,-121.961192,2019-06-06,33545,2020-01-21 18:34:38 UTC,P,,,2008-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,
ELEC,Placer County Community Development Resource Center,3091 County Center Dr,Located on the west side of the building,Auburn,CA,95603,,530-745-3197,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,38.9412492,-121.1054805,2019-02-06,33550,2020-01-21 18:34:38 UTC,LG,,,2008-11-30,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,4th and G Plaza Public Parking Garage,4th St & G St,Entrance on 4th St,Davis,CA,95616,,530-753-7730,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.54643,-121.7388,2019-09-09,33555,2020-01-21 18:34:38 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,Davis Amtrak Station,840 2nd St,2nd & H St,Davis,CA,95616,,,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.5443,-121.738,2019-11-08,33556,2020-01-21 18:34:38 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,
ELEC,University of California - Davis,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,2,4,,,Non-Networked,,200-8,38.543997,-121.75014,2019-11-08,33557,2020-01-21 18:34:38 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,
ELEC,University Covenant Church,315 Mace Blvd,,Davis,CA,95618,,530-756-3923,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.55755,-121.6947,2019-09-09,33558,2020-01-21 18:34:38 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,
ELEC,Wildhorse Golf Club,2323 Rockwell Dr,,Davis,CA,95618,,530-753-4900,E,,Public,24 hours daily; customer use only,,,,,,2,,,Non-Networked,,200-9,38.569412,-121.721373,2019-02-06,33559,2020-01-21 18:34:38 UTC,P,,,1998-06-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,
ELEC,Lakewood Center Mall,4500 Silva St,Located near Nordstrom Rack,Lakewood,CA,90712,,562-531-6707,E,,Public,Mall business hours,,,,,,2,,,Non-Networked,,GPS,33.84788,-118.13889,2019-12-12,33564,2020-01-21 18:34:38 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,
ELEC,Golden Gate Ferry Terminal,101 E Sir Francis Drake Blvd,,Larkspur,CA,94939,,415-925-5570,E,,Public,24 hours daily; pay lot,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,37.94495,-122.5096,2019-05-09,33690,2020-01-21 18:34:38 UTC,P,,,2008-12-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$2 parking fee,,,,,,,,,
ELEC,Oakland International Airport - Daily Lot,1 Airport Dr,"Enter Daily Parking Lot.  Section L6, behind Parking Management Office.",Oakland,CA,94621,,510-563-3361,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,37.7136,-122.2087,2019-11-08,33695,2020-01-21 18:34:38 UTC,LG,,,2012-12-20,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
ELEC,CCSF SFMTA,733 Kearny St,"PORTSMOUTH SQ 1; Located in garage
PORTSMOUTH SQ 2; Located in garage",San Francisco,CA,94108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.794835,-122.405351,2020-02-14,33700,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.24 per kWh, maximum payment of $5, $2 per session",,,,,,,,,
ELEC,SAN JOSE,200 E Santa Clara St,"CITY HALL 1N; North wall basement 
CITY HALL 1W; Basement
CITY HALL 2S; Basement
CITY HALL 2W; City Hall basement garage
CITY HALL 3S; City Hall basement garage
CITY HALL 3W; Basement
CITY HALL 4S; City Hall basement garage
CITY HALL 4W; Basement 
CITY HALL 5W; Basement
CITY HALL 6W; Basement ",San Jose,CA,95113,,888-758-4389,E,,Public,24 hours daily,,,,,,20,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.337671,-121.885957,2020-02-14,33718,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on time of day. $0.2 per kWh, $1.25 per session from 9:30 PM to 8:30 AM",,,,,,,,,
ELEC,PUBLIC STATIONS,1075 E 20th St,SOLAR PARKING; Solar Parking Lot,Chico,CA,95928,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7241682,-121.8153986,2020-02-14,35143,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Fairfield Transportation Center,2000 Cadenasso Dr,,Fairfield,CA,94533,,707-449-5424,E,,Public,24 hours daily,,,,,,2,,2 Tesla Conductive,Non-Networked,,200-9,38.248498,-122.068437,2019-11-08,35146,2020-01-21 18:34:38 UTC,LG,,,2009-05-01,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,
ELEC,Rabobank - Salinas,1285 N Davis Rd,,Salinas,CA,93907,,831-784-7700,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,36.70104,-121.6673,2019-11-08,35470,2020-01-21 18:34:38 UTC,P,,,2009-12-15,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,Free,,,,,,,,,
ELEC,Home Depot,1551 Froom Ranch Way,,San Luis Obispo,CA,93405,,805-596-0857,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,35.249929,-120.689683,2019-11-08,35560,2020-01-21 18:34:38 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,
ELEC,San Luis Obispo Promenade - Bed Bath & Beyond,319 Madonna Rd,,San Luis Obispo,CA,93401,,805-545-7556  805-542-9004,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,35.25982,-120.676,2019-11-08,35561,2020-01-21 18:34:38 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,
ELEC,SOUTHCOASTPLAZA,3333 Bear St,"SCP WEST 04
SCP WEST 05; Stations are on the Lower Level near the Crate and Barrel entrance.
SCP WEST 06; Stations are on the Lower Level of the parking garage near the Crate and Barrel entrance.
SCP WEST 07; Stations are on the Lower Level in the parking garage by the Crate and Barrel entrance.
SCP WEST 08
SCP WEST 09
WEST DCFC 01
WEST DCFC 02; -
WEST DCFC 03; -",Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,,10,6,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.691584,-117.892763,2020-02-14,36345,2020-02-14 10:15:20 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Pricing is based on time of day. $5 per hour from 10:00 PM to 9:00 AM,,,,,,,,,
ELEC,MARTINEZ CA,680 Court St,MAIN & COURT ST,Martinez,CA,94553,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.0184746,-122.1345444,2020-02-14,36347,2020-02-14 10:15:20 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,
ELEC,Rabobank - Goleta,5956 Calle Real,,Goleta,CA,93117,,805-967-0451,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,34.44198,-119.829553,2019-02-06,36610,2020-01-21 18:34:38 UTC,P,,,2010-07-15,,,,,TESLA,US,,,,Public,,public,,,BANK,,,,,,,Free,,,,,,,,,SOLAR
ELEC,ClipperCreek Headquarters,11850 Kemper Rd,Kemper Rd and Highway 49,Auburn,CA,95603,,530-887-1674,E,,Public,24 hours daily,,,,,,12,,,Non-Networked,,200-9,38.930776,-121.092282,2019-09-09,38314,2020-01-21 18:34:38 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
ELEC,Toyota of Santa Monica,801 Santa Monica Blvd,At Lincoln Ct,Santa Monica,CA,90401,,310-394-6744,E,,Public - Call ahead,Dealership business hours; priority for customer use,,,,,,3,,,Non-Networked,,200-9,34.019875,-118.49151,2019-05-09,38379,2020-01-21 18:34:38 UTC,P,,,2010-11-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,City of Santa Monica - Civic Auditorium Solar Port,1855 Main St,,Santa Monica,CA,90401,,310-458-8516,E,,Public,24 hours daily; pay lot,,,,,,7,,1 SP Inductive,Non-Networked,,200-9,34.009426,-118.489122,2019-04-08,38515,2020-01-21 18:34:38 UTC,LG,,,2010-11-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR
ELEC,Parc 55 Hotel,55 Cyril Magnin,,San Francisco,CA,94102,,415-392-8000,E,,Public,24 hours daily; pay lot,,,,,,1,,,Non-Networked,,200-9,37.784871,-122.408991,2019-09-09,38517,2020-01-21 18:34:38 UTC,P,,,2011-02-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
ELEC,Beach & Hyde Garage,655 Beach St,,San Francisco,CA,94109,,415-673-1735,E,,Public,24 hours daily; pay lot,,,,,,5,,,Non-Networked,,200-8,37.806798,-122.419488,2019-05-09,38518,2020-01-21 18:34:38 UTC,P,,,2011-02-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,City of Santa Monica - Civic Parking Garage,333 Civic Center Dr,1st floor of parking garage,Santa Monica,CA,90401,,310-458-8516,E,,Public,24 hours daily; pay lot,,,,,,14,1,,Non-Networked,,GPS,34.010528,-118.4898,2019-04-08,38521,2020-01-21 18:34:38 UTC,LG,,,2010-11-15,,,,,CHADEMO J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR
ELEC,PARK TOWER,3401-3447 Park Center Dr,"L1 EAST 01; Pay to park: enter Park Center Dr, go left, stns to left 
L1 EAST 02; Pay to park: Enter Park Center Dr, go left, stns on left",Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,1,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.692541,-117.883687,2020-02-14,38902,2020-02-14 10:15:20 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $5 per additional hour, minimum payment of $1",,,,,,,,,
ELEC,PLAZA TOWER,600 Anton Blvd,"L1 SOUTH 01; Pay to park: Enter Park Center Dr, go strt, go right
L1 SOUTH 02; Pay to park: Enter Park Center Dr, go strt to end, go right
L1 SOUTH 03; Pay to Park: Enter Park Center Dr., go straight to end, go right.
L1 SOUTH 04; Pay to Park: Enter Park Center Dr, go strt to end, go right.",Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,1,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.690208,-117.881973,2020-02-14,38904,2020-02-14 10:15:20 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $5 per additional hour, minimum payment of $1",,,,,,,,,
ELEC,CAISO,250 Outcropping Way,"EVCS-10; No Public Access. For Employee Use Only.
EVCS-11; No Public Access. For Employee Use Only.
EVCS-12; No Public Access. For Employee Use Only.
EVCS-13; No Public Access. For Employee Use Only.
EVCS-14; No Public Access. For Employee Use Only.
EVCS-15; No Public Access. For Employee Use Only.
EVCS-16; No Public Access. For Employee Use Only.
EVCS-17; No Public Access. For Employee Use Only.
EVCS-18; No General Public Access - Must be a Registered Visitor
EVCS-1; Front parking lot 
EVCS-3; Front parking lot 
EVCS-4; Front parking lot 
EVCS-5; Front parking lot 
EVCS-6; No General Public Access - Must be a registered visitor
EVCS-7; No General Public Access - Must be a Registered Visitor
EVCS-8; No Public Access. For Employee Use Only.
EVCS-9; No Public Access. For Employee Use Only.",Folsom,CA,95630,,888-758-4389,E,,Public,24 hours daily,,,,,,33,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.643672,-121.148439,2020-02-14,38905,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on kWh used. $0.1 per kWh,,,,,,,,,
ELEC,CAL STATE LA,5151 State University Drive,"DCFC1; Physical Science- Level B
DCFC2; Physical Science- Level B
DCFC3; Physical Science- Level B
DCFC4; Level 1A
DCFC5; Level 1A
DCFC6; Level 1A
LOT 06 ST 01; Enter Lot 6 from Circle Dr.,stations are by the strage area IT116.
LOT 10 E T 01; In front of Tech Ed Lab B-11
LOT 10 E T 02; Stations are in front of Tech Ed Lab B11.
LOT 10 E T 03; Enter Lot 10 from Circle Dr., stations are on the right.
LOT 3 ST 01; Station is at Lot 3, an outdoor lot.
LOT 3 ST 03; Station is at Lot 3, an outdoor lot.
STRUCTURE A 01; Station is on Lower Level.
STRUCTURE B 01; Station is in Structure B, ground level..
STRUCTURE C 01; Station is at Level 1F, on the South side of the garage.",Los Angeles,CA,90032,,888-758-4389,E,,Public,24 hours daily,,,,,,15,12,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.062498,-118.171663,2020-02-14,38910,2020-02-14 10:15:20 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,IRVINE COMPANY,1101 Newport Center Dr,FASHION ISL 01,Newport Beach,CA,92660,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.61477,-117.877205,2020-02-14,38918,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1 per hour, minimum payment of $1",,,,,,,,,
ELEC,OAK INT AIRPORT,1 Airport Dr,"PREMIER 1; Premier Parking Lot
PREMIER 2; Premier Parking Lot
PREMIER 3; Premier Parking Lot 
PREMIER 4; Premier Parking Lot
PREMIER 5; Premier Parking Lot
PREMIER 6; Premier Parking Lot
PREMIER 7; Premier Parking Lot
PREMIER ADA; Premier Parking Lot / ADA",Oakland,CA,94621,,888-758-4389,E,,Public,24 hours daily,,,,,8,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.712381,-122.21333,2020-02-14,38926,2020-02-14 10:15:20 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,ADOBE SAN JOSE,321 Park Ave,"AT5 #3; 5th floor
AT5 #4
AT5 #5
AT5 #6
AT5 #7; -
ET1 1
ET4 # 2; -
ET4 #4; Adobe Employee Use Only!
ET4 #5; Adobe Employee Use Only!
ET4 #6; Adobe Employee Use Only!
ET4 #7; Adobe Employee Use Only!
ET4 1
ET4 3
ET4 8
ET5 #1; -
ET5 #2; -
ET5 #3; -
ET5 #4; -
ET5 #5; Adobe Employee Use Only!
ET5 #6; -",San Jose,CA,95113,,888-758-4389,E,,Public,24 hours daily,,,,,,39,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.331291,-121.893395,2020-02-14,38931,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
ELEC,ECOLOGY ACTION,877 Cedar St,"CEDAR STREET 1; -
CEDAR STREET 2; -
CEDAR STREET 3; -",Santa Cruz,CA,95060,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,36.974164,-122.027788,2020-02-14,38934,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $5 per additional hour, $2 per kWh, minimum payment of $2, maximum payment of $18",,,,,,,,,
ELEC,CITY OF REDWOOD,750 Marshall St,L3 MARSHALL ST; -,Redwood City,CA,94063,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4875504,-122.2272435,2020-02-14,39232,2020-02-14 10:15:20 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,$5 per hour,,,,,,,,,
ELEC,Super 8 - Ukiah,693 S Orchard Ave,"Highway 101, Gobbi St exit",Ukiah,CA,95482,,707-468-8181,E,,Public - Call ahead,24 hours daily; guests may request use of the chargers when making hotel reservations,A Cash D M V,,,,,1,,,Non-Networked,,GPS,39.1458,-123.198497,2019-09-09,39314,2020-01-21 18:34:38 UTC,P,,,2011-05-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,
